name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.challenge_options\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Only admins can modify challenge options"",""Public can view challenge options""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""challenge_options"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_challenge_options_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.challenge_options\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Only admins can modify challenge options"",""Public can view challenge options""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""challenge_options"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_challenge_options_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.challenge_options\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Only admins can modify challenge options"",""Public can view challenge options""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""challenge_options"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_challenge_options_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.challenge_options\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Only admins can modify challenge options"",""Public can view challenge options""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""challenge_options"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_challenge_options_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.challenge_options\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Only admins can modify challenge options"",""Public can view challenge options""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""challenge_options"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_challenge_options_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.form_templates\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Only admins can delete form templates"",""Only admins can insert form templates""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""form_templates"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_form_templates_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.form_templates\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Only admins can insert form templates"",""Public can view form templates""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""form_templates"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_form_templates_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.form_templates\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Only admins can insert form templates"",""Only admins can update form templates""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""form_templates"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_form_templates_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_discussions\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Users can view goal discussions"",authenticated_read_replies,public_read_top_level_discussions}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_discussions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_discussions_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_discussions\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Users can view goal discussions"",authenticated_read_replies,public_read_top_level_discussions}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_discussions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_discussions_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_discussions\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Users can view goal discussions"",authenticated_read_replies,public_read_top_level_discussions}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_discussions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_discussions_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_discussions\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Users can view goal discussions"",authenticated_read_replies,public_read_top_level_discussions}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_discussions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_discussions_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_discussions\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Users can view goal discussions"",authenticated_read_replies,public_read_top_level_discussions}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_discussions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_discussions_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{""Users can delete own follows"",""Users can unfollow goals""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_anon_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Public can view follower counts"",""Users can see goals they follow"",""Users can view own follows""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Users can delete own follows"",""Users can follow goals"",""Users can unfollow goals""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Users can follow goals"",""Users can insert own follows""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Public can view follower counts"",""Users can follow goals"",""Users can see goals they follow"",""Users can view own follows""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Users can follow goals"",""Users can update own follows""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{""Users can delete own follows"",""Users can unfollow goals""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_authenticator_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Public can view follower counts"",""Users can see goals they follow"",""Users can view own follows""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`cli_login_postgres\` for action \`DELETE\`. Policies include \`{""Users can delete own follows"",""Users can unfollow goals""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_cli_login_postgres_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Public can view follower counts"",""Users can see goals they follow"",""Users can view own follows""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{""Users can delete own follows"",""Users can unfollow goals""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_dashboard_user_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_followers\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Public can view follower counts"",""Users can see goals they follow"",""Users can view own follows""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_followers"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_followers_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_relationships\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Anyone can view goal relationships"",""Only admins can modify goal relationships""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_relationships"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_relationships_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_relationships\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Anyone can view goal relationships"",""Only admins can modify goal relationships""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_relationships"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_relationships_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_relationships\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Anyone can view goal relationships"",""Only admins can modify goal relationships""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_relationships"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_relationships_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_relationships\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Anyone can view goal relationships"",""Only admins can modify goal relationships""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_relationships"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_relationships_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goal_relationships\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Anyone can view goal relationships"",""Only admins can modify goal relationships""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goal_relationships"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goal_relationships_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goals\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Anyone can view goals"",""Public read approved goals"",""Users read own goals""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goals_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goals\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Anyone can view goals"",""Public read approved goals"",""Users read own goals""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goals_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goals\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Anyone can view goals"",""Public read approved goals"",""Users read own goals""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goals_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goals\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Anyone can view goals"",""Public read approved goals"",""Users read own goals""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goals_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.goals\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Anyone can view goals"",""Public read approved goals"",""Users read own goals""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""goals"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_goals_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.saved_solutions\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Users can save solutions"",""Users can unsave solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""saved_solutions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_saved_solutions_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.saved_solutions\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Users can save solutions"",""Users can see their saved solutions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""saved_solutions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_saved_solutions_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.side_effect_options\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Only admins can modify side effect options"",""Public can view side effect options""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""side_effect_options"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_side_effect_options_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.side_effect_options\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Only admins can modify side effect options"",""Public can view side effect options""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""side_effect_options"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_side_effect_options_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.side_effect_options\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Only admins can modify side effect options"",""Public can view side effect options""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""side_effect_options"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_side_effect_options_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.side_effect_options\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Only admins can modify side effect options"",""Public can view side effect options""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""side_effect_options"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_side_effect_options_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.side_effect_options\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Only admins can modify side effect options"",""Public can view side effect options""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""side_effect_options"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_side_effect_options_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solution_variants\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Public read approved variants"",""Users read own solution variants""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solution_variants"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solution_variants_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solution_variants\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Public read approved variants"",""Users read own solution variants""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solution_variants"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solution_variants_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.solution_variants\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Public read approved variants"",""Users read own solution variants""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""solution_variants"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_solution_variants_authenticator_SELECT
